jobHash,stored_verdict,adapter_verdict,serving_verdict,corruption_status
7c1977cdf204d3df,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
7c35dc41b20b3801,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
7c5592510608d780,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
7c5967a12f587e0d,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
7d3289d1d13ed8c8,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
7d52c99a76da17a7,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
7d657a40b9800ebc,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
7e92a7e07dd177ca,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
7f3502e94e5881df,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
7f42f4a481a719cc,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
7fb3ba0b07d34e92,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
7fff86fecc70804a,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
802f30cf9bd167f2,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
805f71dfe166956e,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
80ecfcb110c8f05b,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
80f6949b21dd7aa3,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
811bd5ed1581774a,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
8237fc72a4ea8005,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
829c871daddf233a,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
83fa2b78f8a93616,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
841ee7ce571d01d3,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
84ed1917fa56f44e,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
85089205ee3d7e8a,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
858cfc91ae660b2e,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
863bc677ea7de453,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
866fad890b0c5ce8,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
8685439fe4f51796,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
87d224e142eff722,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
87dc3b1d78a327cf,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
8811f9dbf8c6962b,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
881290ca0be99650,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
885c2613b295245e,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
88c9d53226050615,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
89b0c2071f1f77f3,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
8a18a2cca6007431,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
8bce688a15f6af6c,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
8bfc77388771e8af,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
8c003726968fe99f,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
8c047b413ca62b60,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
8d5bf713efcdf213,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
8d691c97f3432987,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
8f363a47657a5010,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
8fae4df4776a86d2,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
9236ed9d2c41e53c,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
92a9e10cd988ad82,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
92d1c22e59ec97ae,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
932434afd2dc1341,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
939ec0a92d802a8e,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
953a756050d43968,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
95e992b8dd1e44a5,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
96ad38c9f9af93ed,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
972f0d4f908e4f1c,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
975673445358b83c,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
98a2922b6f6abb62,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
98ad6eac4bcd67aa,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
98c1f1ff96bb8ea0,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
991311c80f265aad,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
996ef2689bad8043,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
9a328e9a5c487ecb,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
9aa118fdfcfd0b31,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
9c467adf96699b3e,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
9c62b20ca551c091,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
9cd7b0f0e19eb8b7,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
9d9cdadd62abb8e5,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
9de57415b5a231e6,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
9dfc57d3f9279d13,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
9e2ddf8aa2eb2eec,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
9e4fc823c98e4e62,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
9e699e7226440ef9,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
9e7a457e9145db52,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
9eb382a6e9c13e50,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
9f066afed01a48e9,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
a018a6ee59d8128a,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
a055441a59519fac,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
a06e420a9bad5ffb,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
a19e2b2e825cd2df,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
a1ffff3196ec252c,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
a2094d3694b9e49d,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
a2957ed693dfac92,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
a2abcb88ea66e940,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
a2db2348b1089f52,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
a2f875158f09e4ba,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
a3206dfc65916e1b,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
a35cfc6231bb54b1,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
a3888714c7b4ee6d,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
a42b55f58a258b9a,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
a46482672a88272b,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
a485d812fabd4449,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
a4de36418e4b8220,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
a54408eff7848f20,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
a5ede76adcf7fe12,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
a664105dbe88a19e,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
a6d7cf561a29b7c1,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
a796a79390ac62ff,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
a7cba44f881ad4ae,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
a8028429ce685dc8,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
a859b15601c7a48c,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
a864d2989e0e1ff5,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
a884f118d4feb088,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
a893ff320a52d377,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
a91a600a98c9fecf,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
a9391a756473da98,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
aa30e3d88a73ec37,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
aa32c973f4546247,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
aa739dcb675fd1f2,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
aab8a2550976692b,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
aae12a861191da67,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
abd969e5fe32d927,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
ac1db002fea217f2,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
ac3cede41730193c,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
aca35f0b25229192,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
acce4e3023feb430,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
ace1f1027e78f99b,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
ace875556ca39867,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
aebe8a1e09344203,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
aee28abe607005cd,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
af5b3598b6df4348,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
af90f9c619d48786,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
afc7b1fafdc0d07a,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
b0739f50d3a1c75b,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
b1060935a34d78f1,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
b115d8f4bda148a8,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
b15c77266bd7df3b,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
b15e5798915aea26,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
b181e66a6c5d735e,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
b1f31d672a2c2acc,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
b1faa7337317d796,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
b3b285f142731283,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
b458e72ddf08fe3a,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
b50d0fcf700ee378,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
b5c8bd552d36a07b,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
b5ca89e464510fd6,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
b5d1526de01f4f52,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
b6c6a922ad9b8dfa,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
b7498a87b0a0c194,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
b7608dac7df079d7,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
b76213485c840928,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
b7697b5912951eb1,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
b84cde0dfb952515,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
b863d2eb51ce62de,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
b8c29f443d8a7170,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
b8f56820b95d3b0f,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
b92137373ec61036,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
ba51703b04f11c96,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
bad7cff98f06c2c4,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
baec3be0307bc6ca,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
bc21f7f59d7cf621,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
bc68db300896c85c,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
bcb795115916d7ba,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
bccbceddd1548c58,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
bd26f411f7608ee2,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
bd303c3b32161df1,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
bdcee0a25caca1f8,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
bdf3d224f75e8f0d,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
bed0953f53420b40,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
bed22ecf64c9b08b,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
bef0e5ca5309db6f,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
bf21f0d4621a0a67,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
c06dfb5d50c70828,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
c0c6660849657ddd,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
c13d0c061e279f50,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
c18ea421a5cbeadc,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
c1f321764a32911a,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
c27ec203a20d30ff,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
c2b300e19bd53089,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
c2ba40e64ee9745a,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
c49069bb3457fe47,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
c51a93c6b98ee154,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
c550ee16ed1ec717,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
c5eb50f0e128767c,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
c74fb989d025659a,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
c765896bc34f6bdf,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
c772923942f4dbce,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
c78085694cdd32d8,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
c85770669498ccb9,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
c8ad472fad89931d,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
c8c0bd2b0a646da4,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
c90ec4435b0b50cb,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
c9a40b15357cb7b0,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
ca219200a1d4cc80,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
ca47c6d10c0e84df,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
ca60f4965ac2be0e,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
cb1519bde1a4597d,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
cb6cce6b30b99706,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
cb6e9b410c6d530a,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
cb9ed82ea89241e0,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
cbc01c730c1e6f6d,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
cbc6ac625ada0f36,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
cbf7801cfe9778d4,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
cc15f81f7becbbd6,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
cd824463dc77e2d6,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
ce075fde4b898041,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
ce4f9d0b986a0578,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
ce6b6dd53dd5a4a8,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
cf14b417ebd2e74e,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
cf36ea08ed6c64b2,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
d0810e5e71f78395,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
d15d44e751b37404,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
d1674a3729ee775f,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
d1cd3697bfbe21b7,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
d21af99124e2cd49,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
d2642170ae7d17bf,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
d492577219fe37ad,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
d4a2c9a5e372cb6f,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
d553b26ead2809f5,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
d58a7d1165ea0509,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
d62a5905f8f47e4e,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
d7d6488aad3fc850,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
d847292c0bd50d19,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
d9e56e72c1474535,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
da23fae6e506217a,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
da79986b10d2b9fd,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
dc0682ac53011aa1,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
dc9880aeb172ccd4,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
dcdde2047cc60988,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
dd6284d892e41d3a,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
dd75ab313ea214ce,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
dda0182bc6375ddc,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
de13a964c8ed660d,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
de47a3d45da856d0,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
de576f83a296a7e2,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
de88e21b16f3a91e,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
de9c3e51e25d7e76,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
ded87e4c41600351,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
deebc4ba1c8203c5,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
e1296ec99654db08,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
e19a23e21255d25a,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
e2d233e7694c9114,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
e2f0856c3670bb99,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
e365cd162dffab4a,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
e37bd6b099254133,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
e386da46de539535,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
e3e54cc1587d28bd,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
e400990b18561089,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
e4ab8626f2236a5a,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
e52e9403f8fdb75d,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
e576b77232f6851e,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
e5f12f2bec4744e4,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
e691add6a70a7a2d,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
e6c42705b5670440,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
e77c8eab5c2377cb,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
e7e4a19a41ea1fae,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
e85536fef8f2575c,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
e9184fbbb7b47501,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
e92c9f07b2730411,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
ea4549782df14c99,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
eaaa91f871e1830d,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
eac8b6d87aacccbd,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
ebadb8403cbbbf3c,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
ebdad068fcd413e8,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
ec393c56667bebce,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
ed352afe9f9df12e,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
ed3e3c7fb14c4976,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
ed4eea48783ba846,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
ee030bbd2fd06aa0,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
ee4bc6958ff4fb78,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
eeb3ec729ad369c6,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
eeb849404662eb2f,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
eeefe01df25abf0c,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
ef090a1fd5a83d78,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
ef41467a2465aec1,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
ef552ed298764794,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
efdeb67f45085d05,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
f137e811f4643bf5,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
f19bbe901b04b3a4,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
f22daa7788bfe8c1,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
f23a2056bfa2fa51,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
f30c096ea0524d6b,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
f3456c1bac0f19f5,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
f35f8fd5eb26313e,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
f3b603ed2bd371c6,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
f47645cfe9666c11,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
f482b1a60837fddd,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
f4ba774f600f87d0,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
f516934f681a21ad,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
f52f3d9883b5f9b8,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
f53835a70144e617,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
f55e9c9c66ab9905,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
f62d6e8ce262c189,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
f64d5f7aea08b77f,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
f684a1a332a7a17a,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
f68c44a97f9e2f69,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
f70f4d0ad230bc47,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
f8739e3f6eed7d6b,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
f876be1e93b1a168,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
f90602dd9dd26efb,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
f9b95b0fa783b62a,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
fa8bbb5d60e5c5f6,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
fbbf23d04a17582d,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
fbc17f52bca02354,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
fc903997df11f2b7,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
fc92c6c218dce071,SPARSE_SPEC,SPARSE_SPEC,SPARSE_SPEC,OK
